,nsites,volume,density,density_atomic,energy_per_atom,formation_energy_per_atom,is_stable,band_gap,efermi,is_gap_direct,is_magnetic,ordering,total_magnetization,total_magnetization_normalized_vol,total_magnetization_normalized_formula_units,energy_above_hull,a,b,c,alpha,beta,gamma,crystal_Cubic,crystal_Hexagonal,crystal_Monoclinic,crystal_Orthorhombic,crystal_Tetragonal,crystal_Triclinic,crystal_Trigonal,mean_at_num,std_at_num,mean_grp_num,std_grp_num,mean_mend_num,std_mend_num,mean_row_num,std_row_num,mean_atomic_radius,std_atomic_radius,mean_ionic_radius,std_ionic_radius,mean_van_der_waal_radius,std_van_der_waal_radius,mean_atomic_radius_calculated,std_atomic_radius_calculated,mean_covalent_radius,std_covalent_radius,mean_electron_affinity,std_electron_affinity,mean_electronegativity,std_electronegativity,mean_first_ionization_energy,std_first_ionization_energy,mean_dipole_polarizability,std_dipole_polarizability,mean_atomic_mass,std_atomic_mass,mean_density,std_density,mean_molar_volume,std_molar_volume,mean_boiling_point,std_boiling_point,mean_melting_point,std_melting_point,mean_thermal_conductivity,std_thermal_conductivity,mean_specific_heat,std_specific_heat
2429,5,171.01305685561616,5.762561331501115,34.20261137112323,-5.007397758000001,-0.9937956739999996,0,0.8608000000000002,5.61592423,1,0,0,4.82e-05,2.8184982413766546e-07,4.82e-05,0.0322549297500014,4.350143314566314,4.350143,10.732970568805916,78.30784508724628,101.69215453344071,119.99999000366236,0,0,0,0,0,0,1,44.0,6.131883886702357,8.0,6.131883886702357,51.0,31.868479725270863,5.0,0.0,1.65,0.1843908891458578,1.0260000000000002,0.06858571279792901,2.2159999999999997,0.12737346662472515,1.784,0.41272751301554883,153.0,12.312595177297109,0.787927378,0.6573006307397143,1.562,0.41916106689433835,7.253995399999999,1.2760658900604784,113.4,59.5435974727762,103.21550400000001,17.622720723240892,5.2644,0.9831975589880195,19.658,0.7676040646062261,2789.6,1021.2759862054918,1404.688,486.3161270778505,15.6,6.858571279792899,0.2606,0.045832739390091005
2430,20,251.95223031798207,4.794330594656989,12.597611515899104,-13.77645771725,-3.857649739249999,0,4.1177,2.64157996,1,0,0,1.26e-05,5.00094799085441e-08,3.15e-06,0.0286960647500009,5.468448,5.76218,7.995899,90.0,90.0,90.0,0,0,0,1,0,0,0,29.2,12.687001221722966,5.6,5.2,39.0,31.08697476436072,4.2,1.1661903789690602,1.52,0.46647615158762407,1.0530000000000002,0.11964948808916819,2.126,0.3100709596205358,1.736,0.6372942805329419,140.0,38.93584466786357,0.51413306,0.47572092742768257,1.6920000000000002,0.8756803069613933,7.766265,2.928930810886458,117.66,61.56250807106546,65.5344856,30.052962613154218,3.2802616,1.7367913454811548,18.4,1.960244882661347,2804.04,1370.9986456594331,1453.16,699.2041349992147,13.405316,6.700570441344827,0.476,0.24449130863897803
2431,10,138.94105351591026,4.346959576160272,13.894105351591026,-13.77427746425,-3.855469486249999,0,2.8464000000000005,2.14129691,1,0,0,0.0004144,2.9825597943414666e-06,0.0002072,0.0308763177500015,3.590589866134672,3.590589866134672,12.444239,90.0,90.0,119.99999753342507,0,1,0,0,0,0,0,29.2,12.687001221722966,5.6,5.2,39.0,31.08697476436072,4.2,1.1661903789690602,1.52,0.46647615158762407,1.0530000000000002,0.11964948808916819,2.126,0.3100709596205358,1.736,0.6372942805329419,140.0,38.93584466786357,0.51413306,0.47572092742768257,1.6920000000000002,0.8756803069613933,7.766265,2.928930810886458,117.66,61.56250807106546,65.5344856,30.052962613154218,3.2802616,1.7367913454811548,18.4,1.960244882661347,2804.04,1370.9986456594331,1453.16,699.2041349992147,13.405316,6.700570441344827,0.476,0.24449130863897803
2432,30,402.5685491357447,4.50088173355385,13.418951637858155,-13.781745165666669,-3.862937187666667,0,3.1406,2.17559246,1,0,0,0.0,0.0,0.0,0.0234086163333344,6.174025801157947,6.174025664292534,12.194740750000042,89.99999271268793,90.00000341330802,120.00005296512194,0,1,0,0,0,0,0,29.2,12.687001221722966,5.6,5.2,39.0,31.08697476436072,4.2,1.1661903789690602,1.52,0.46647615158762407,1.0530000000000002,0.11964948808916819,2.126,0.3100709596205358,1.736,0.6372942805329419,140.0,38.93584466786357,0.51413306,0.47572092742768257,1.6920000000000002,0.8756803069613933,7.766265,2.928930810886458,117.66,61.56250807106546,65.5344856,30.052962613154218,3.2802616,1.7367913454811548,18.4,1.960244882661347,2804.04,1370.9986456594331,1453.16,699.2041349992147,13.405316,6.700570441344827,0.476,0.24449130863897803
2433,20,426.5956187539359,3.5820174801827944,21.329780937696796,-13.438173158999998,-2.2747560466874988,0,1.7758000000000005,3.91683507,0,0,0,0.0,0.0,0.0,0.0018075120000027,6.38688086,7.00935017,9.52905468,90.0,90.0,90.0,0,0,0,1,0,0,0,30.8,10.166612021711067,5.6,5.2,37.6,28.295582694123834,4.4,0.8,1.6,0.30983866769659335,0.9030000000000001,0.20546532554180524,2.182,0.20202970078679017,1.816,0.48039983347207776,148.0,23.2379000772445,0.6373329024000001,0.7213576553364799,1.52,0.5327663653047178,7.114655999999999,1.6281445851840068,120.47999999999999,56.46274523967109,68.7466856,25.02434221910749,3.694,0.9939335993918306,18.034,2.2670827069165336,2929.5739999999996,1123.082386071476,1519.872,565.7858265598389,13.440999999999999,6.629323042362621,0.434,0.17234848418248416
2434,40,621.1035251012897,4.616952551232608,15.527588127532244,-12.8016452845,-2.3002227313125005,1,1.8121,3.12791669,0,0,0,0.0,0.0,0.0,0.0,12.23956373,5.938537082372808,8.895160061932264,73.87316777711462,90.0,90.0,0,0,1,0,0,0,0,31.8,12.056533498481228,8.2,6.368673331236264,53.8,35.36325776848055,4.2,1.1661903789690602,1.4300000000000002,0.48538644398046393,1.004,0.20095770699328752,2.0759999999999996,0.3220931542271583,1.574,0.6909587541959361,133.6,39.71699887957296,0.8806140024,0.724325213827319,1.9300000000000002,0.9139803061335622,8.4044454,2.944487222576563,104.04,71.37743621061212,72.337504,28.430826845403985,3.6440615999999997,1.8261028441953209,18.684,1.4946517989150507,2375.04,1535.999220833136,1189.16,759.7018509915584,10.309315999999999,8.195866330744055,0.4266,0.24586142438373695
2438,20,288.862121719322,5.877643125660857,14.443106085966098,-7.845878460500001,-2.770787556,0,1.9502000000000008,5.49656247,0,0,0,9.8e-06,3.392622037693936e-08,2.45e-06,0.2004359368437436,5.932529,5.662117,10.265709039244197,56.89690747569488,90.0,90.0,0,0,1,0,0,0,0,35.0,14.15627069534911,7.8,5.912698199637793,51.8,33.31306050185122,4.4,1.2,1.49,0.46518813398452036,1.042,0.136,2.13,0.3104834939252004,1.6580000000000001,0.6436272213012747,138.4,38.73809494541517,0.6989071,0.4923700312699952,1.812,0.8629808804371045,7.9227506000000005,2.8808899301273976,108.85999999999999,66.80807136866025,80.285304,34.152970785730254,4.1396616,2.339191308905332,18.657999999999998,1.5344106360423861,2758.44,1364.0709565121604,1191.376,757.6843642995414,23.605316,22.67132986481878,0.40779999999999994,0.2565777854764516
2449,20,278.62127367824564,7.290992135474123,13.93106368391228,-18.545982969125,-3.882662804124999,0,4.582000000000001,1.95754462,1,0,0,0.0,0.0,0.0,0.0886505906250008,5.664251,5.922676,8.305271,90.0,90.0,90.0,0,0,0,1,0,0,0,38.8,19.291448882859992,5.6,5.2,39.4,30.838936427834216,4.6,1.3564659966250536,1.55,0.47539457296018856,1.1099999999999999,0.0903327183250897,2.15,0.31559467676118996,1.812,0.6671251756604604,143.2,40.1018702805742,0.68233706,0.47941031946358276,1.67,0.8850762679001172,7.690828999999999,2.963640475689317,127.05999999999999,61.27784591514294,90.330148,48.393812947143736,4.5464616,2.9486328123213714,19.22,0.9778343417982411,2628.04,1377.7907556664763,1453.96,699.6187007220434,13.605315999999998,6.7893680000000005,0.3944,0.26720000000000005
2450,40,577.9217459824529,7.030105820678191,14.448043649561322,-18.63273829025,-3.9694181252500016,0,3.9237,1.36913955,0,0,0,0.0,0.0,0.0,0.0018952695000002,9.0889316996344,9.0889316996344,10.493816128626998,54.7357196185846,54.7357196185846,70.53574567533614,0,0,1,0,0,0,0,38.8,19.291448882859992,5.6,5.2,39.4,30.838936427834216,4.6,1.3564659966250536,1.55,0.47539457296018856,1.1099999999999999,0.0903327183250897,2.15,0.31559467676118996,1.812,0.6671251756604604,143.2,40.1018702805742,0.68233706,0.47941031946358276,1.67,0.8850762679001172,7.690828999999999,2.963640475689317,127.05999999999999,61.27784591514294,90.330148,48.393812947143736,4.5464616,2.9486328123213714,19.22,0.9778343417982411,2628.04,1377.7907556664763,1453.96,699.6187007220434,13.605315999999998,6.7893680000000005,0.3944,0.26720000000000005
2451,30,448.20930423084536,6.798471705032728,14.94031014102818,-18.558414437291663,-3.8950942722916655,0,3.1706000000000003,1.78645143,0,0,0,0.0007475,1.667747619123516e-06,0.0001245833333333,0.0762191224583368,6.383788363406559,6.383788363406559,12.699695,90.0,90.0,120.00000376622512,0,1,0,0,0,0,0,38.8,19.291448882859992,5.6,5.2,39.4,30.838936427834216,4.6,1.3564659966250536,1.55,0.47539457296018856,1.1099999999999999,0.0903327183250897,2.15,0.31559467676118996,1.812,0.6671251756604604,143.2,40.1018702805742,0.68233706,0.47941031946358276,1.67,0.8850762679001172,7.690828999999999,2.963640475689317,127.05999999999999,61.27784591514294,90.330148,48.393812947143736,4.5464616,2.9486328123213714,19.22,0.9778343417982411,2628.04,1377.7907556664763,1453.96,699.6187007220434,13.605315999999998,6.7893680000000005,0.3944,0.26720000000000005
2452,30,394.4852380193316,4.744282080030755,13.14950793397772,-9.272332514333334,-3.182374766833334,0,1.1014,4.54660989,1,1,3,12.0000095,0.0304194133099904,2.0000015833333333,0.0807215066666682,6.14666025251079,6.14666025251079,12.056513,90.0,90.0,120.00000271789531,0,1,0,0,0,0,0,29.6,12.451505933018705,6.0,5.059644256269407,46.0,29.70521839677332,4.2,1.1661903789690602,1.4700000000000002,0.46861498055439926,1.062,0.10777754868245983,2.11,0.3104834939252004,1.7100000000000002,0.6351692687780164,137.2,38.762868830879896,0.58202546,0.447762389374327,1.746,0.8617563460746895,7.8032044,2.914633157153648,115.66,62.35849901978078,66.73160399999999,29.31966820925066,3.8822615999999996,2.028936965836603,17.064,4.4796142691084455,2919.44,1414.887237344376,1526.96,750.954170638928,16.405316,9.821697828757715,0.46020000000000005,0.24055635514365448
2455,20,224.27321131213785,5.563301518482908,11.21366056560689,-9.353054021000002,-3.2630962735000013,1,1.5639000000000003,4.42331424,0,1,3,7.9999996,0.0356707765193846,1.9999999,0.0,5.274392604076551,5.659848680930874,7.512776292639201,89.92957947762497,90.00384683511821,90.00254288712853,0,0,0,1,0,0,0,29.6,12.451505933018705,6.0,5.059644256269407,46.0,29.70521839677332,4.2,1.1661903789690602,1.4700000000000002,0.46861498055439926,1.062,0.10777754868245983,2.11,0.3104834939252004,1.7100000000000002,0.6351692687780164,137.2,38.762868830879896,0.58202546,0.447762389374327,1.746,0.8617563460746895,7.8032044,2.914633157153648,115.66,62.35849901978078,66.73160399999999,29.31966820925066,3.8822615999999996,2.028936965836603,17.064,4.4796142691084455,2919.44,1414.887237344376,1526.96,750.954170638928,16.405316,9.821697828757715,0.46020000000000005,0.24055635514365448
2456,10,132.66287878756367,7.879840413344933,13.266287878756367,-20.996542954,-1.183013483250002,0,1.5150999999999994,4.36243636,0,0,0,1.9e-06,1.4322016960317262e-08,9.5e-07,0.0385821825000007,3.59485,6.01453,6.13574,90.0,90.0,90.0,0,0,0,1,0,0,0,39.6,21.2,6.0,4.6475800154489,46.0,29.393876913398138,4.6,1.3564659966250536,1.48,0.450111097397076,0.8440000000000001,0.28744390757154686,2.138,0.29895819105687665,1.7700000000000002,0.6094587762925398,139.4,35.651647928251506,0.3335256,0.2821222790731707,1.812,0.7562645039931466,8.209988,3.2257511875493434,112.28,63.83849622289046,92.912904,53.92967301727449,6.542229000000001,6.609521917186145,16.53,4.300027906886187,3346.472,1846.718025887006,1831.0099999999998,1149.1923426476528,44.205166000000006,63.240046112809125,0.41319999999999996,0.319926491557045
2457,10,125.10776915767164,8.355694619600069,12.510776915767163,-20.989185378,-1.175655907250004,0,1.5404,4.83475331,0,0,0,0.0002686,2.1469490009168577e-06,0.0001343,0.0459397584999976,5.643129809794916,5.643129809794916,5.643130103698922,59.32152712864132,59.32152712864132,59.32152365469975,0,0,0,0,0,0,1,39.6,21.2,6.0,4.6475800154489,46.0,29.393876913398138,4.6,1.3564659966250536,1.48,0.450111097397076,0.8440000000000001,0.28744390757154686,2.138,0.29895819105687665,1.7700000000000002,0.6094587762925398,139.4,35.651647928251506,0.3335256,0.2821222790731707,1.812,0.7562645039931466,8.209988,3.2257511875493434,112.28,63.83849622289046,92.912904,53.92967301727449,6.542229000000001,6.609521917186145,16.53,4.300027906886187,3346.472,1846.718025887006,1831.0099999999998,1149.1923426476528,44.205166000000006,63.240046112809125,0.41319999999999996,0.319926491557045
2458,10,139.32116428808015,7.503255653673589,13.932116428808015,-21.012681103,-1.1991516322500018,0,1.1259,4.10080384,0,0,0,0.0011388,8.173919632520842e-06,0.0005694,0.0224440335000011,6.848800450446486,6.848800450446486,6.07064,90.0,90.0,150.70701761040425,0,0,0,1,0,0,0,39.6,21.2,6.0,4.6475800154489,46.0,29.393876913398138,4.6,1.3564659966250536,1.48,0.450111097397076,0.8440000000000001,0.28744390757154686,2.138,0.29895819105687665,1.7700000000000002,0.6094587762925398,139.4,35.651647928251506,0.3335256,0.2821222790731707,1.812,0.7562645039931466,8.209988,3.2257511875493434,112.28,63.83849622289046,92.912904,53.92967301727449,6.542229000000001,6.609521917186145,16.53,4.300027906886187,3346.472,1846.718025887006,1831.0099999999998,1149.1923426476528,44.205166000000006,63.240046112809125,0.41319999999999996,0.319926491557045
2459,20,303.4933381065926,6.88886497570351,15.17466690532963,-21.0351251365,-1.2215956657500016,1,1.958,2.39138535,0,0,0,0.0,0.0,0.0,0.0,7.260720607277517,7.260720607277517,6.239089098844522,74.1725493116568,74.1725493116568,81.51557640784762,0,0,1,0,0,0,0,39.6,21.2,6.0,4.6475800154489,46.0,29.393876913398138,4.6,1.3564659966250536,1.48,0.450111097397076,0.8440000000000001,0.28744390757154686,2.138,0.29895819105687665,1.7700000000000002,0.6094587762925398,139.4,35.651647928251506,0.3335256,0.2821222790731707,1.812,0.7562645039931466,8.209988,3.2257511875493434,112.28,63.83849622289046,92.912904,53.92967301727449,6.542229000000001,6.609521917186145,16.53,4.300027906886187,3346.472,1846.718025887006,1831.0099999999998,1149.1923426476528,44.205166000000006,63.240046112809125,0.41319999999999996,0.319926491557045
2460,10,151.49849982350327,6.900149604377458,15.149849982350329,-21.010788535,-1.1972590642500025,0,1.4127999999999998,2.97000918,0,0,0,2.6e-06,1.716188611127514e-08,1.3e-06,0.0243366014999999,7.848330103544066,7.848330103544066,3.76367,90.0,90.0,139.19436846644462,0,0,0,1,0,0,0,39.6,21.2,6.0,4.6475800154489,46.0,29.393876913398138,4.6,1.3564659966250536,1.48,0.450111097397076,0.8440000000000001,0.28744390757154686,2.138,0.29895819105687665,1.7700000000000002,0.6094587762925398,139.4,35.651647928251506,0.3335256,0.2821222790731707,1.812,0.7562645039931466,8.209988,3.2257511875493434,112.28,63.83849622289046,92.912904,53.92967301727449,6.542229000000001,6.609521917186145,16.53,4.300027906886187,3346.472,1846.718025887006,1831.0099999999998,1149.1923426476528,44.205166000000006,63.240046112809125,0.41319999999999996,0.319926491557045
2461,10,156.86452342380093,6.664109199482082,15.686452342380091,-21.015337968,-1.201808497250002,0,1.4066999999999998,2.79020936,1,0,0,0.0,0.0,0.0,0.0197871684999988,3.64212024,5.715582021136358,7.935036270161604,71.74001636380956,90.0,90.0,0,0,1,0,0,0,0,39.6,21.2,6.0,4.6475800154489,46.0,29.393876913398138,4.6,1.3564659966250536,1.48,0.450111097397076,0.8440000000000001,0.28744390757154686,2.138,0.29895819105687665,1.7700000000000002,0.6094587762925398,139.4,35.651647928251506,0.3335256,0.2821222790731707,1.812,0.7562645039931466,8.209988,3.2257511875493434,112.28,63.83849622289046,92.912904,53.92967301727449,6.542229000000001,6.609521917186145,16.53,4.300027906886187,3346.472,1846.718025887006,1831.0099999999998,1149.1923426476528,44.205166000000006,63.240046112809125,0.41319999999999996,0.319926491557045
2462,20,262.56262280021065,8.113996116039354,13.128131140010533,-9.5931023435,-2.728299763999999,0,2.2928999999999995,4.65574216,1,1,3,11.9986986,0.0456984260441748,2.99967465,0.2191466767500038,5.546253,5.907121,8.014148,90.0,90.0,90.0,0,0,0,1,0,0,0,39.8,20.894018282752604,6.2,5.03587132480567,46.2,29.76172038038124,4.6,1.3564659966250536,1.4700000000000002,0.46861498055439926,1.036,0.14554724318928203,2.132,0.31076679359288045,1.754,0.6412363058966639,137.8,38.731898998112655,0.6397466599999999,0.4555680594173196,1.8920000000000001,0.8910757543553747,8.026773,2.867470368777331,111.85999999999999,64.53029056187489,93.31130399999999,53.34952949823404,6.542261600000001,6.609489654983829,17.294,4.031910713297108,3349.04,1842.1736309045355,1829.36,1151.7326939876284,44.205315999999996,63.239941323813895,0.3888,0.27229865956335525
2466,40,576.0795248103736,5.26060063442764,14.40198812025934,-15.764008011533331,-3.574939123533332,0,0.5552000000000001,5.362442,1,0,0,0.0019197,3.3323524224054e-06,0.0002399625,0.1238377732083364,9.078940373270935,9.078940373270935,9.078940373270935,109.57915614528778,109.42338031648336,109.4111796171624,0,0,0,1,0,0,0,33.4,12.705904139414875,6.2,4.915282290977804,54.6,24.992798962901293,4.4,1.2,1.4100000000000001,0.4164132562731403,0.976,0.15818975946628153,2.106,0.29506609429075376,1.7559999999999998,0.638423057227729,137.6,37.462514597928426,0.61361846,0.4265516129115519,1.73,0.8560607455081677,7.9475386,2.839851342933401,100.66,51.4624367864562,75.715368,29.871679424593722,4.8062616,2.530270691949428,15.86,2.390280318289049,3549.04,1778.6491746266322,1647.56,806.5093021162248,17.205316,8.89815950854018,0.41,0.25411808278829745
2467,40,571.3564549400056,5.304086945191579,14.28391137350014,-15.806087152783334,-3.617018264783334,0,0.4270000000000005,5.10821184,0,0,0,0.0008863,1.55122077004112e-06,0.0001107875,0.0817586319583334,9.05140348065536,9.05140348065536,10.447881503828896,54.78788822853178,54.78788822853178,70.17659656807494,0,0,1,0,0,0,0,33.4,12.705904139414875,6.2,4.915282290977804,54.6,24.992798962901293,4.4,1.2,1.4100000000000001,0.4164132562731403,0.976,0.15818975946628153,2.106,0.29506609429075376,1.7559999999999998,0.638423057227729,137.6,37.462514597928426,0.61361846,0.4265516129115519,1.73,0.8560607455081677,7.9475386,2.839851342933401,100.66,51.4624367864562,75.715368,29.871679424593722,4.8062616,2.530270691949428,15.86,2.390280318289049,3549.04,1778.6491746266322,1647.56,806.5093021162248,17.205316,8.89815950854018,0.41,0.25411808278829745
2469,5,67.57226876423228,5.658775990415144,13.514453752846457,-9.861295723999998,-1.9338070484999972,0,1.5852,-0.73546975,0,0,0,7.7e-06,1.139520714757443e-07,7.7e-06,0.0535718940000009,4.073079,4.073079,4.073079,90.0,90.0,90.0,1,0,0,0,0,0,0,29.2,12.056533498481228,12.8,2.1354156504062622,80.2,11.070682002478438,3.8,0.9797958971132712,1.23,0.37762415176998415,0.8300000000000001,0.3438604368053993,1.922,0.22929457036746417,1.266,0.43227768852902876,109.2,22.92945703674642,0.5691325648000001,1.6002114013486481,2.1719999999999997,0.9104811914586705,10.636329,3.465524988176482,34.95,16.837944055020493,64.60132063260001,28.119274374008786,6.3807106000000005,3.4457083918128415,9.790000000000001,0.8257360353042608,1212.006,744.1589051701256,673.3,374.3447242849831,158.00554,143.715863712975,0.4446,0.1987396286602146
2470,10,137.55397762368645,5.559655034433153,13.755397762368643,-9.903888742,-1.9764000664999983,0,1.3463,-0.90600479,1,0,0,0.0,0.0,0.0,0.0109788759999993,6.267512396630598,6.267512396359368,6.267512426359247,51.09539144828552,51.09539133564422,51.09540753580092,0,0,0,0,0,0,1,29.2,12.056533498481228,12.8,2.1354156504062622,80.2,11.070682002478438,3.8,0.9797958971132712,1.23,0.37762415176998415,0.8300000000000001,0.3438604368053993,1.922,0.22929457036746417,1.266,0.43227768852902876,109.2,22.92945703674642,0.5691325648000001,1.6002114013486481,2.1719999999999997,0.9104811914586705,10.636329,3.465524988176482,34.95,16.837944055020493,64.60132063260001,28.119274374008786,6.3807106000000005,3.4457083918128415,9.790000000000001,0.8257360353042608,1212.006,744.1589051701256,673.3,374.3447242849831,158.00554,143.715863712975,0.4446,0.1987396286602146
2473,20,265.9450071380185,8.051848164377654,13.297250356900928,-5.510322412,-1.5189176304999996,0,0.8807999999999998,3.81928288,0,0,0,0.0048633,1.8286863334403845e-05,0.001215825,0.0806278960000002,5.590447,5.651786,10.019024096211018,57.151333024128725,90.0,90.0,0,0,1,0,0,0,0,36.2,24.90301186603741,13.4,1.7435595774162693,83.2,9.867117106835208,4.0,1.2649110640673518,1.2500000000000002,0.33911649915626346,1.014,0.1665653025092561,1.924,0.20333224043422127,1.234,0.3770198933743418,113.6,28.345017198795276,0.10869348600000003,0.9074143168643601,2.082,0.6939567709879342,9.8172324,2.0684640299342507,33.862,14.731065677675868,84.22388,65.24430852402071,6.2386616,3.283945094373266,13.23,5.138832552243748,1093.44,562.4677540979571,535.448,247.09040599748099,73.605316,56.87756673627507,0.4408,0.2598910540976738
2475,10,93.45393807406116,4.456983341587756,9.345393807406117,-6.888936604,-1.8198965499999995,1,3.5639,1.7508971,0,0,0,0.0,0.0,0.0,0.0,5.660201745789809,5.660201978801024,5.660201416381631,48.55208898258983,48.55208756667257,48.55209381902797,0,0,0,0,0,0,1,20.8,11.285388783732708,13.2,1.6,84.8,10.943491216243563,3.2,0.9797958971132712,1.07,0.3443835071544513,0.8400000000000001,0.3075060975005211,1.85,0.20405881505095527,1.082,0.4183013267968439,98.4,24.303086223770016,0.17264378240000006,0.9728237342167269,2.1879999999999997,0.7165026168828695,10.6121868,1.6676796011179607,26.522000000000002,14.998695143244964,44.83,25.200082626848666,4.720661600000001,3.036400500668224,10.026,3.961492647980051,1586.04,1421.106725900627,1186.568,1329.8647821549378,100.005316,50.5859359213549,0.5582,0.21867821107737279
2480,20,200.16963281443952,5.48851766439863,10.008481640721977,-6.9905993775,-1.836682927999999,0,0.0242,2.87168303,0,1,3,7.999496,0.0399635843235805,1.999874,0.1391177405000032,5.105534017852491,5.127049013048636,7.646973042584497,90.00792296327013,90.00937750492726,89.9986894363993,0,0,0,1,0,0,0,24.4,8.522910301065007,11.6,3.2,77.2,13.991425945914163,3.6,0.8,1.2100000000000002,0.30561413579872254,0.968,0.14783774890061063,1.922,0.2019306811754964,1.2799999999999998,0.4106580085667391,107.8,22.4535075210979,0.055389300000000044,0.8636492520153167,2.01,0.7150104894335468,9.7134312,2.2016431591829226,40.862,24.717125561035612,52.82701999999999,19.129691089027027,5.7106616,2.8546835257972543,10.414,3.552529239851517,1314.84,917.4367457214693,862.568,703.5200088241983,90.80531599999999,46.492953524587186,0.5062,0.20725095898451232
2488,10,99.33942065803808,6.219859986802644,9.933942065803809,-9.810841860166663,-1.6779355081666636,0,1.3848999999999996,3.83672244,1,0,0,0.000958,9.643704318528086e-06,0.000479,0.1073189271666628,5.309779935373311,5.309779935373311,5.309780042139316,57.325857231192245,57.325857231192245,57.32585469714553,0,0,0,0,0,0,1,26.0,9.033271832508973,13.2,1.6,82.6,9.707728879609277,3.6,0.8,1.1800000000000002,0.2925747767665559,0.954,0.15304901175767194,1.932,0.20960916010518235,1.198,0.36498767102465257,107.6,22.33024854317569,0.1667563426,0.9662796125209301,2.0799999999999996,0.6941469585037451,9.9400162,1.9279884255547177,32.262,13.490837483269896,56.9538,20.669017532529214,5.3453416,2.7625015173719345,11.693999999999999,3.320093974573611,1344.6399999999999,970.7421276528593,668.848,366.91184545609866,84.00531600000001,47.99069727602866,0.48040000000000005,0.22037930937363426
2489,10,103.48547026309927,5.97066705202391,10.348547026309928,-9.882926841166665,-1.7500204891666642,0,2.1201,2.24983274,0,0,0,2.54e-05,2.454450845652397e-07,1.27e-05,0.035233946166663,5.524563003248764,5.524563003248764,5.52456281996983,54.33987945448512,54.33987945448512,54.3398793120072,0,0,0,0,0,0,1,26.0,9.033271832508973,13.2,1.6,82.6,9.707728879609277,3.6,0.8,1.1800000000000002,0.2925747767665559,0.954,0.15304901175767194,1.932,0.20960916010518235,1.198,0.36498767102465257,107.6,22.33024854317569,0.1667563426,0.9662796125209301,2.0799999999999996,0.6941469585037451,9.9400162,1.9279884255547177,32.262,13.490837483269896,56.9538,20.669017532529214,5.3453416,2.7625015173719345,11.693999999999999,3.320093974573611,1344.6399999999999,970.7421276528593,668.848,366.91184545609866,84.00531600000001,47.99069727602866,0.48040000000000005,0.22037930937363426
2491,20,226.11301305390992,6.149654093556156,11.305650652695496,-7.232922127499999,-1.8404851499999992,0,1.3535999999999997,5.06281883,0,1,3,7.9991033,0.0353765720599762,1.999775825,0.0862259774999971,5.313914,5.338543,7.97055,90.0,90.0,90.0,0,0,0,1,0,0,0,28.0,11.027239001672179,11.6,3.2,77.0,14.2828568570857,3.8,0.9797958971132712,1.2200000000000002,0.3124099870362662,0.9460000000000001,0.15818975946628153,1.9439999999999997,0.22087100307645632,1.3279999999999998,0.46296436147936915,111.0,25.219040425836983,0.06968706000000005,0.8743282444174925,2.11,0.693714638738437,9.7786152,2.1166114883935028,41.662,26.09438820896171,61.6178,25.699172425586003,6.320661599999999,3.3754423236752604,10.844,3.259113990028578,1708.44,1656.456692582091,1005.768,976.8714795795812,99.80531599999999,50.429148708256264,0.4666,0.2318530569132096
2497,10,226.03806418074143,2.8294605894668834,22.603806418074143,-8.900621561530604,-0.4970863288133415,0,1.98,2.35090873,0,0,0,0.0001213,5.366352806092329e-07,6.065e-05,0.025522434530611,6.010460420599074,6.010460420599074,7.49258834648381,82.38528954544165,82.38528954544165,119.9964382041578,0,0,1,0,0,0,0,24.2,7.110555533852471,13.4,1.7435595774162693,82.4,7.939773296511683,3.6,0.4898979485566356,1.2100000000000002,0.17146428199482253,0.746,0.16560193235587561,1.9259999999999997,0.10287856919689337,1.2239999999999998,0.24212393520674488,113.6,5.953150426454887,0.1927423224,1.0806699127227002,1.9439999999999997,0.380610036651689,9.8058574,0.5057678403080215,32.082,8.260666801172894,51.83475239959999,16.593028359341513,5.059,2.5425456534740927,12.006,3.517326257258487,961.574,272.7323044745525,556.74,168.00142189874464,72.0882,58.679732147991274,0.5282,0.17278935152375566
2500,20,246.05121608245983,6.348342089104972,12.302560804122992,-11.942938779750012,-1.4431647977500106,0,0.3548,6.18166092,0,0,0,0.000607,2.4669660636693395e-06,0.00015175,0.1612834164999927,8.063739,5.490532,5.559790099840101,88.33332231556025,90.0,90.0,0,0,1,0,0,0,0,29.8,13.600000000000001,13.4,1.7435595774162693,83.4,9.951884243699784,3.8,0.9797958971132712,1.2200000000000002,0.3124099870362662,0.9600000000000002,0.1501998668441487,1.922,0.2019306811754964,1.214,0.36865159703980666,111.4,25.65618833731932,0.12970129800000008,0.9274659904262886,2.088,0.6935243326661293,10.081807000000001,1.7941255840396455,32.862,13.882661704442704,66.7798,33.48847670707045,5.6166616000000005,2.8131772808087017,12.606,4.228624362603044,1098.04,568.5906844119063,607.324,288.1061855358194,76.805316,53.44290014061198,0.45780000000000004,0.2405413893698962
