nsites,chemsys,volume,density,density_atomic,energy_per_atom,formation_energy_per_atom,is_stable,band_gap,cbm,vbm,efermi,is_gap_direct,is_metal,is_magnetic,ordering,total_magnetization,total_magnetization_normalized_vol,total_magnetization_normalized_formula_units,crystal_system,a,b,c,alpha,beta,gamma,element_1,element_2,element_3,atomic_num1,atomic_num2,atomic_num3,element_1_group_number,element_1_row_number,element_1_electronegativity,element_1_atomic_radius,element_2_group_number,element_2_row_number,element_2_electronegativity,element_2_atomic_radius,element_3_group_number,element_3_row_number,element_3_electronegativity,element_3_atomic_radius,element_1_atomic_radius_calculated,element_1_van_der_waals_radius,element_1_mendeleev_no,element_1_molar_volume,element_1_electron_affinity,element_1_first_ionization_energy,element_1_coefficient_of_linear_thermal_expansion,element_1_density_of_solid,element_1_boiling_point,element_1_melting_point,element_1_thermal_conductivity,element_2_atomic_radius_calculated,element_2_van_der_waals_radius,element_2_mendeleev_no,element_2_molar_volume,element_2_electron_affinity,element_2_first_ionization_energy,element_2_coefficient_of_linear_thermal_expansion,element_2_density_of_solid,element_2_boiling_point,element_2_melting_point,element_2_thermal_conductivity,element_3_atomic_radius_calculated,element_3_van_der_waals_radius,element_3_mendeleev_no,element_3_molar_volume,element_3_electron_affinity,element_3_first_ionization_energy,element_3_coefficient_of_linear_thermal_expansion,element_3_density_of_solid,element_3_boiling_point,element_3_melting_point,element_3_thermal_conductivity,element_1_ionic_radius,element_2_ionic_radius,element_3_ionic_radius,element_1_avg_ionic_radius,element_2_avg_ionic_radius,element_3_avg_ionic_radius,element_1_covalent_radius,element_1_fusion_heat,element_1_atomic_mass,element_1_specific_heat,element_1_evaporation_heat,element_1_dipole_polarizability,element_1_density,element_2_covalent_radius,element_2_fusion_heat,element_2_atomic_mass,element_2_specific_heat,element_2_evaporation_heat,element_2_dipole_polarizability,element_2_density,element_3_covalent_radius,element_3_fusion_heat,element_3_atomic_mass,element_3_specific_heat,element_3_evaporation_heat,element_3_dipole_polarizability,element_3_density
20,Ag-O-V,287.6306546239166,4.7757440552437025,14.38153273119583,-7.0974000565,-1.740673073333332,False,1.9488,2.1492,0.2004,0.20044548,False,False,False,NM,0.0,0.0,0.0,Monoclinic,7.30595360797313,7.30595360797313,5.802879396740563,74.50897404910603,74.50897404910603,85.38522191132587,Ag,O,V,47,8,23,11,5,1.93,1.6,16,2,3.44,0.6,5,4,1.63,1.35,1.65,2.11,71.0,10.27,1.304473,7.576234,1.89e-05,10490.0,2435.0,1234.93,430.0,0.48,1.52,101.0,17.36,1.4611053,13.618055,,,90.2,54.8,0.02658,1.71,2.07,54.0,8.32,0.527662,6.746187,8.4e-06,6110.0,3680.0,2183.0,31.0,"{1: 1.29, 2: 1.08, 3: 0.89}",{-2: 1.26},"{2: 0.93, 3: 0.78, 4: 0.72, 5: 0.68}",1.0866666666666667,1.26,0.7775,128.0,11.95,107.8682,0.235,254.1,55.0,10.5,63.0,,15.999,0.918,,5.3,0.0013080000000000001,134.0,17.5,50.9415,0.489,460.0,87.0,6.0
20,Ag-O-V,248.92808517080482,5.51826198310841,12.446404258540241,-7.1091017825,-1.7523747993333316,True,1.6282999999999999,3.0521,1.4238,1.57191486,False,False,False,NM,0.0,0.0,0.0,Monoclinic,9.16997088943198,9.16997088943198,8.007549439565082,75.756374899782,75.756374899782,22.45148103960936,Ag,O,V,47,8,23,11,5,1.93,1.6,16,2,3.44,0.6,5,4,1.63,1.35,1.65,2.11,71.0,10.27,1.304473,7.576234,1.89e-05,10490.0,2435.0,1234.93,430.0,0.48,1.52,101.0,17.36,1.4611053,13.618055,,,90.2,54.8,0.02658,1.71,2.07,54.0,8.32,0.527662,6.746187,8.4e-06,6110.0,3680.0,2183.0,31.0,"{1: 1.29, 2: 1.08, 3: 0.89}",{-2: 1.26},"{2: 0.93, 3: 0.78, 4: 0.72, 5: 0.68}",1.0866666666666667,1.26,0.7775,128.0,11.95,107.8682,0.235,254.1,55.0,10.5,63.0,,15.999,0.918,,5.3,0.0013080000000000001,134.0,17.5,50.9415,0.489,460.0,87.0,6.0
20,Ag-O-V,278.1337865832349,4.938811662548386,13.906689329161745,-7.093542338000001,-1.7368153548333325,False,1.6462999999999999,2.4221,0.7758,0.67288514,True,False,False,NM,0.0,0.0,0.0,Monoclinic,7.2200119848606334,7.2200119848606334,5.471790658126293,81.04916853835772,81.04916853835772,86.50208050708504,Ag,O,V,47,8,23,11,5,1.93,1.6,16,2,3.44,0.6,5,4,1.63,1.35,1.65,2.11,71.0,10.27,1.304473,7.576234,1.89e-05,10490.0,2435.0,1234.93,430.0,0.48,1.52,101.0,17.36,1.4611053,13.618055,,,90.2,54.8,0.02658,1.71,2.07,54.0,8.32,0.527662,6.746187,8.4e-06,6110.0,3680.0,2183.0,31.0,"{1: 1.29, 2: 1.08, 3: 0.89}",{-2: 1.26},"{2: 0.93, 3: 0.78, 4: 0.72, 5: 0.68}",1.0866666666666667,1.26,0.7775,128.0,11.95,107.8682,0.235,254.1,55.0,10.5,63.0,,15.999,0.918,,5.3,0.0013080000000000001,134.0,17.5,50.9415,0.489,460.0,87.0,6.0
10,B-O-V,89.69635938619571,4.063605840500683,8.969635938619572,-8.848075437,-2.7240576353333323,True,1.8746999999999998,5.2143,3.3396,3.48741764,False,False,True,FM,4.0,0.04459489802454124,2.0,Trigonal,5.522130316437083,5.522130650853182,5.522129720139836,49.567723603967565,49.567735926183296,49.56773785217251,B,O,V,5,8,23,13,2,2.04,0.85,16,2,3.44,0.6,5,4,1.63,1.35,0.87,1.92,86.0,4.39,0.27972325,8.298019,6e-06,2460.0,4200.0,2349.0,27.0,0.48,1.52,101.0,17.36,1.4611053,13.618055,,,90.2,54.8,0.02658,1.71,2.07,54.0,8.32,0.527662,6.746187,8.4e-06,6110.0,3680.0,2183.0,31.0,{3: 0.41},{-2: 1.26},"{2: 0.93, 3: 0.78, 4: 0.72, 5: 0.68}",0.41,1.26,0.7775,85.0,23.6,10.81,1.026,504.5,20.5,2.34,63.0,,15.999,0.918,,5.3,0.0013080000000000001,134.0,17.5,50.9415,0.489,460.0,87.0,6.0
5,Bi-O-V,61.15148173351132,8.361422175665389,12.230296346702264,-7.377992122,-1.8217548485000001,False,0.0,,,7.22092652,False,True,True,FM,1.9179222,0.03136346243183457,1.9179222,Cubic,3.939753,3.939753,3.939753,90.0,90.0,90.0,Bi,O,V,83,8,23,15,6,2.02,1.6,16,2,3.44,0.6,5,4,1.63,1.35,1.43,2.07,87.0,21.31,0.94236213,7.285516,1.34e-05,9780.0,1837.0,544.4,8.0,0.48,1.52,101.0,17.36,1.4611053,13.618055,,,90.2,54.8,0.02658,1.71,2.07,54.0,8.32,0.527662,6.746187,8.4e-06,6110.0,3680.0,2183.0,31.0,"{3: 1.17, 5: 0.9}",{-2: 1.26},"{2: 0.93, 3: 0.78, 4: 0.72, 5: 0.68}",1.035,1.26,0.7775,151.0,11.0,208.9804,0.122,172.0,48.0,9.79,63.0,,15.999,0.918,,5.3,0.0013080000000000001,134.0,17.5,50.9415,0.489,460.0,87.0,6.0
20,Bi-O-V,238.85016311841898,8.56291406739171,11.94250815592095,-7.641337985,-2.0851007114999995,False,0.9777000000000005,7.1595,6.1818,6.08404337,False,False,True,FM,8.0000001,0.033493802120761786,2.000000025,Orthorhombic,5.413356635637962,5.635266440695615,7.829876236578732,90.00057967432174,90.39745546509022,89.99830294224499,Bi,O,V,83,8,23,15,6,2.02,1.6,16,2,3.44,0.6,5,4,1.63,1.35,1.43,2.07,87.0,21.31,0.94236213,7.285516,1.34e-05,9780.0,1837.0,544.4,8.0,0.48,1.52,101.0,17.36,1.4611053,13.618055,,,90.2,54.8,0.02658,1.71,2.07,54.0,8.32,0.527662,6.746187,8.4e-06,6110.0,3680.0,2183.0,31.0,"{3: 1.17, 5: 0.9}",{-2: 1.26},"{2: 0.93, 3: 0.78, 4: 0.72, 5: 0.68}",1.035,1.26,0.7775,151.0,11.0,208.9804,0.122,172.0,48.0,9.79,63.0,,15.999,0.918,,5.3,0.0013080000000000001,134.0,17.5,50.9415,0.489,460.0,87.0,6.0
5,Cd-O-V,56.628589540333415,6.197507247700209,11.325717908066682,-6.763391212,-1.7832497265,False,0.0,,,3.95516731,False,True,False,NM,0.0003964,6.999997761160309e-06,0.0003964,Cubic,3.840124,3.840124,3.840124,90.0,90.0,90.0,Cd,O,V,48,8,23,12,5,1.69,1.55,16,2,3.44,0.6,5,4,1.63,1.35,1.61,2.18,75.0,13.0,-0.72,8.99382,3.08e-05,8650.0,1040.0,594.22,97.0,0.48,1.52,101.0,17.36,1.4611053,13.618055,,,90.2,54.8,0.02658,1.71,2.07,54.0,8.32,0.527662,6.746187,8.4e-06,6110.0,3680.0,2183.0,31.0,{2: 1.09},{-2: 1.26},"{2: 0.93, 3: 0.78, 4: 0.72, 5: 0.68}",1.09,1.26,0.7775,136.0,6.11,112.414,0.232,59.1,46.0,8.69,63.0,,15.999,0.918,,5.3,0.0013080000000000001,134.0,17.5,50.9415,0.489,460.0,87.0,6.0
20,Cd-O-V,218.64374944563582,6.420601457724622,10.932187472281791,-6.9790683805,-1.9989268949999996,False,0.42989999999999995,3.8783,3.4484,3.5010476,False,False,True,FM,4.000129,0.018295190281643992,1.00003225,Orthorhombic,5.322234,5.403246,7.603059,90.0,90.0,90.0,Cd,O,V,48,8,23,12,5,1.69,1.55,16,2,3.44,0.6,5,4,1.63,1.35,1.61,2.18,75.0,13.0,-0.72,8.99382,3.08e-05,8650.0,1040.0,594.22,97.0,0.48,1.52,101.0,17.36,1.4611053,13.618055,,,90.2,54.8,0.02658,1.71,2.07,54.0,8.32,0.527662,6.746187,8.4e-06,6110.0,3680.0,2183.0,31.0,{2: 1.09},{-2: 1.26},"{2: 0.93, 3: 0.78, 4: 0.72, 5: 0.68}",1.09,1.26,0.7775,136.0,6.11,112.414,0.232,59.1,46.0,8.69,63.0,,15.999,0.918,,5.3,0.0013080000000000001,134.0,17.5,50.9415,0.489,460.0,87.0,6.0
20,Cd-O-V,269.95413520633264,5.200232903785855,13.497706760316632,-7.049248040999975,-2.0691065554999755,True,0.0,,,2.63040893,False,True,True,FM,4.0000007,0.014817334422170272,1.000000175,Orthorhombic,3.58967774,5.26484532,14.28396924,90.0,90.0,90.0,Cd,O,V,48,8,23,12,5,1.69,1.55,16,2,3.44,0.6,5,4,1.63,1.35,1.61,2.18,75.0,13.0,-0.72,8.99382,3.08e-05,8650.0,1040.0,594.22,97.0,0.48,1.52,101.0,17.36,1.4611053,13.618055,,,90.2,54.8,0.02658,1.71,2.07,54.0,8.32,0.527662,6.746187,8.4e-06,6110.0,3680.0,2183.0,31.0,{2: 1.09},{-2: 1.26},"{2: 0.93, 3: 0.78, 4: 0.72, 5: 0.68}",1.09,1.26,0.7775,136.0,6.11,112.414,0.232,59.1,46.0,8.69,63.0,,15.999,0.918,,5.3,0.0013080000000000001,134.0,17.5,50.9415,0.489,460.0,87.0,6.0
20,Cl-O-V,536.8227691370997,2.1442552047517873,26.841138456854985,-5.5362482690000006,-1.6198923145000008,False,2.6029,-0.1995,-2.8024,-2.89534053,False,False,False,NM,0.0,0.0,0.0,Orthorhombic,4.96398277,9.37686286,11.53302141,90.0,90.0,90.0,Cl,O,V,17,8,23,17,3,3.16,1.0,16,2,3.44,0.6,5,4,1.63,1.35,0.79,1.75,99.0,17.39,3.61272528,12.967633,,,239.11,171.6,0.0089,0.48,1.52,101.0,17.36,1.4611053,13.618055,,,90.2,54.8,0.02658,1.71,2.07,54.0,8.32,0.527662,6.746187,8.4e-06,6110.0,3680.0,2183.0,31.0,"{5: 0.26, 7: 0.41, -1: 1.67}",{-2: 1.26},"{2: 0.93, 3: 0.78, 4: 0.72, 5: 0.68}",0.7799999999999999,1.26,0.7775,99.0,6.41,35.45,0.479,20.41,14.6,0.002898,63.0,,15.999,0.918,,5.3,0.0013080000000000001,134.0,17.5,50.9415,0.489,460.0,87.0,6.0
10,B-Co-V,77.17491167517669,6.123945771908302,7.717491167517669,-7.861651258,-0.6105516375000007,True,0.0,,,8.26970993,False,True,False,NM,1e-07,1.29575788075913e-09,5e-08,Orthorhombic,2.96576088,2.9926527160127567,8.823090284440687,99.7640925903608,90.0,90.0,B,Co,V,5,27,23,13,2,2.04,0.85,9,4,1.88,1.35,5,4,1.63,1.35,0.87,1.92,86.0,4.39,0.27972325,8.298019,6e-06,2460.0,4200.0,2349.0,27.0,1.52,2.0,64.0,6.67,0.662265,7.88101,1.3e-05,8900.0,3200.0,1768.0,100.0,1.71,2.07,54.0,8.32,0.527662,6.746187,8.4e-06,6110.0,3680.0,2183.0,31.0,{3: 0.41},"{2: 0.885, 3: 0.75, 4: 0.67}","{2: 0.93, 3: 0.78, 4: 0.72, 5: 0.68}",0.41,0.7683333333333334,0.7775,85.0,23.6,10.81,1.026,504.5,20.5,2.34,111.00000000000001,15.48,58.933194,0.421,389.1,55.0,8.86,134.0,17.5,50.9415,0.489,460.0,87.0,6.0
5,Co-O-V,53.84456178860735,4.868720275483928,10.76891235772147,-7.6933873340000005,-1.4785645425000005,False,0.0,,,4.46863069,False,True,True,FiM,2.0065078,0.03726481808650442,2.0065078,Cubic,3.776133,3.776133,3.776133,90.0,90.0,90.0,Co,O,V,27,8,23,9,4,1.88,1.35,16,2,3.44,0.6,5,4,1.63,1.35,1.52,2.0,64.0,6.67,0.662265,7.88101,1.3e-05,8900.0,3200.0,1768.0,100.0,0.48,1.52,101.0,17.36,1.4611053,13.618055,,,90.2,54.8,0.02658,1.71,2.07,54.0,8.32,0.527662,6.746187,8.4e-06,6110.0,3680.0,2183.0,31.0,"{2: 0.885, 3: 0.75, 4: 0.67}",{-2: 1.26},"{2: 0.93, 3: 0.78, 4: 0.72, 5: 0.68}",0.7683333333333334,1.26,0.7775,111.00000000000001,15.48,58.933194,0.421,389.1,55.0,8.86,63.0,,15.999,0.918,,5.3,0.0013080000000000001,134.0,17.5,50.9415,0.489,460.0,87.0,6.0
10,Co-O-V,104.84497603539772,5.0007948805526246,10.484497603539772,-8.212322635,-1.9974998434999995,False,0.11430000000000007,4.1956,4.0813,4.13721208,False,False,True,FM,7.9999995,0.07630312679263758,3.99999975,Triclinic,4.995186442048384,5.504188536494821,5.115817604176383,62.297301540594006,118.65336598646756,116.23610380938861,Co,O,V,27,8,23,9,4,1.88,1.35,16,2,3.44,0.6,5,4,1.63,1.35,1.52,2.0,64.0,6.67,0.662265,7.88101,1.3e-05,8900.0,3200.0,1768.0,100.0,0.48,1.52,101.0,17.36,1.4611053,13.618055,,,90.2,54.8,0.02658,1.71,2.07,54.0,8.32,0.527662,6.746187,8.4e-06,6110.0,3680.0,2183.0,31.0,"{2: 0.885, 3: 0.75, 4: 0.67}",{-2: 1.26},"{2: 0.93, 3: 0.78, 4: 0.72, 5: 0.68}",0.7683333333333334,1.26,0.7775,111.00000000000001,15.48,58.933194,0.421,389.1,55.0,8.86,63.0,,15.999,0.918,,5.3,0.0013080000000000001,134.0,17.5,50.9415,0.489,460.0,87.0,6.0
10,Co-O-V,103.06190016310505,5.087313726796352,10.306190016310506,-8.135140590999999,-1.9203177994999998,False,1.1513999999999998,4.7531,3.6017,3.60184276,False,False,True,FM,5.9999998,0.05821743816584443,2.9999999,Triclinic,5.060056487223142,5.526110772837349,4.989405187216008,63.35074915142368,118.8142623022618,118.43172080038634,Co,O,V,27,8,23,9,4,1.88,1.35,16,2,3.44,0.6,5,4,1.63,1.35,1.52,2.0,64.0,6.67,0.662265,7.88101,1.3e-05,8900.0,3200.0,1768.0,100.0,0.48,1.52,101.0,17.36,1.4611053,13.618055,,,90.2,54.8,0.02658,1.71,2.07,54.0,8.32,0.527662,6.746187,8.4e-06,6110.0,3680.0,2183.0,31.0,"{2: 0.885, 3: 0.75, 4: 0.67}",{-2: 1.26},"{2: 0.93, 3: 0.78, 4: 0.72, 5: 0.68}",0.7683333333333334,1.26,0.7775,111.00000000000001,15.48,58.933194,0.421,389.1,55.0,8.86,63.0,,15.999,0.918,,5.3,0.0013080000000000001,134.0,17.5,50.9415,0.489,460.0,87.0,6.0
20,Cr-O-V,198.97063809352017,5.038628711251776,9.948531904676008,-9.157033004499997,-2.4382840629999962,False,1.6122999999999994,5.7943,4.182,4.18192914,True,False,True,FM,20.0,0.10051734362232684,5.0,Triclinic,5.015817819238412,5.401852690851388,8.92349397431616,85.22156065055887,73.50997016945978,117.51382703660313,Cr,O,V,24,8,23,6,4,1.66,1.4,16,2,3.44,0.6,5,4,1.63,1.35,1.66,2.06,57.0,7.23,0.6758412,6.76651,4.9e-06,7140.0,2944.0,2180.0,94.0,0.48,1.52,101.0,17.36,1.4611053,13.618055,,,90.2,54.8,0.02658,1.71,2.07,54.0,8.32,0.527662,6.746187,8.4e-06,6110.0,3680.0,2183.0,31.0,{2: 0.94},{-2: 1.26},"{2: 0.93, 3: 0.78, 4: 0.72, 5: 0.68}",0.94,1.26,0.7775,122.0,21.0,51.9961,0.449,342.0,83.0,7.15,63.0,,15.999,0.918,,5.3,0.0013080000000000001,134.0,17.5,50.9415,0.489,460.0,87.0,6.0
10,Cr-O-V,99.6975000973038,5.0279052574820255,9.96975000973038,-9.159223561999998,-2.4404746204999967,False,1.6132999999999997,5.6921,4.0788,4.20061057,False,False,True,FM,10.0000001,0.10030341874410187,5.00000005,Trigonal,5.029768250029639,5.398022947349973,5.030166204900709,62.22542167502507,119.9973277417527,90.00014994620513,Cr,O,V,24,8,23,6,4,1.66,1.4,16,2,3.44,0.6,5,4,1.63,1.35,1.66,2.06,57.0,7.23,0.6758412,6.76651,4.9e-06,7140.0,2944.0,2180.0,94.0,0.48,1.52,101.0,17.36,1.4611053,13.618055,,,90.2,54.8,0.02658,1.71,2.07,54.0,8.32,0.527662,6.746187,8.4e-06,6110.0,3680.0,2183.0,31.0,{2: 0.94},{-2: 1.26},"{2: 0.93, 3: 0.78, 4: 0.72, 5: 0.68}",0.94,1.26,0.7775,122.0,21.0,51.9961,0.449,342.0,83.0,7.15,63.0,,15.999,0.918,,5.3,0.0013080000000000001,134.0,17.5,50.9415,0.489,460.0,87.0,6.0
20,Cr-O-V,210.7371721527877,4.757296302084004,10.536858607639385,-7.893011195,-1.174262253499998,False,0.0,,,4.7465389,False,True,True,FM,20.0000001,0.09490494674332867,5.000000025,Triclinic,5.109285,5.509690957093782,8.85979452556875,105.59203230350911,89.85997116013785,117.58434768321565,Cr,O,V,24,8,23,6,4,1.66,1.4,16,2,3.44,0.6,5,4,1.63,1.35,1.66,2.06,57.0,7.23,0.6758412,6.76651,4.9e-06,7140.0,2944.0,2180.0,94.0,0.48,1.52,101.0,17.36,1.4611053,13.618055,,,90.2,54.8,0.02658,1.71,2.07,54.0,8.32,0.527662,6.746187,8.4e-06,6110.0,3680.0,2183.0,31.0,{2: 0.94},{-2: 1.26},"{2: 0.93, 3: 0.78, 4: 0.72, 5: 0.68}",0.94,1.26,0.7775,122.0,21.0,51.9961,0.449,342.0,83.0,7.15,63.0,,15.999,0.918,,5.3,0.0013080000000000001,134.0,17.5,50.9415,0.489,460.0,87.0,6.0
20,Cr-O-V,209.8286353801246,4.7778949139992335,10.49143176900623,-7.603256185499999,-0.8845072439999981,False,0.0,,,4.99662371,False,True,True,FiM,0.4113618,0.0019604654972605567,0.10284045,Triclinic,5.097243,5.499617883738196,8.86164650938199,105.5820136525138,89.94178381106084,117.60006865212254,Cr,O,V,24,8,23,6,4,1.66,1.4,16,2,3.44,0.6,5,4,1.63,1.35,1.66,2.06,57.0,7.23,0.6758412,6.76651,4.9e-06,7140.0,2944.0,2180.0,94.0,0.48,1.52,101.0,17.36,1.4611053,13.618055,,,90.2,54.8,0.02658,1.71,2.07,54.0,8.32,0.527662,6.746187,8.4e-06,6110.0,3680.0,2183.0,31.0,{2: 0.94},{-2: 1.26},"{2: 0.93, 3: 0.78, 4: 0.72, 5: 0.68}",0.94,1.26,0.7775,122.0,21.0,51.9961,0.449,342.0,83.0,7.15,63.0,,15.999,0.918,,5.3,0.0013080000000000001,134.0,17.5,50.9415,0.489,460.0,87.0,6.0
20,Cr-O-V,210.11675665237954,4.771343255848526,10.505837832618976,-7.601998720999999,-0.8832497794999981,False,0.0,,,5.05859051,False,True,True,FiM,0.6371826,0.0030325168261290314,0.15929565,Triclinic,5.126993,5.4990441745929814,8.827918534580279,105.45597248622461,89.97797843467713,117.72080829761762,Cr,O,V,24,8,23,6,4,1.66,1.4,16,2,3.44,0.6,5,4,1.63,1.35,1.66,2.06,57.0,7.23,0.6758412,6.76651,4.9e-06,7140.0,2944.0,2180.0,94.0,0.48,1.52,101.0,17.36,1.4611053,13.618055,,,90.2,54.8,0.02658,1.71,2.07,54.0,8.32,0.527662,6.746187,8.4e-06,6110.0,3680.0,2183.0,31.0,{2: 0.94},{-2: 1.26},"{2: 0.93, 3: 0.78, 4: 0.72, 5: 0.68}",0.94,1.26,0.7775,122.0,21.0,51.9961,0.449,342.0,83.0,7.15,63.0,,15.999,0.918,,5.3,0.0013080000000000001,134.0,17.5,50.9415,0.489,460.0,87.0,6.0
20,Cr-O-V,210.9551688388535,4.7523802109818245,10.547758441942674,-7.801229787999999,-1.0824808464999975,False,0.25849999999999973,4.8738,4.6153,4.58755331,False,False,True,FiM,0.0183424,8.69492797970339e-05,0.0045856,Triclinic,5.119956,5.494272901562135,8.87612391529208,105.62937613332551,89.96055967178772,117.53975766524024,Cr,O,V,24,8,23,6,4,1.66,1.4,16,2,3.44,0.6,5,4,1.63,1.35,1.66,2.06,57.0,7.23,0.6758412,6.76651,4.9e-06,7140.0,2944.0,2180.0,94.0,0.48,1.52,101.0,17.36,1.4611053,13.618055,,,90.2,54.8,0.02658,1.71,2.07,54.0,8.32,0.527662,6.746187,8.4e-06,6110.0,3680.0,2183.0,31.0,{2: 0.94},{-2: 1.26},"{2: 0.93, 3: 0.78, 4: 0.72, 5: 0.68}",0.94,1.26,0.7775,122.0,21.0,51.9961,0.449,342.0,83.0,7.15,63.0,,15.999,0.918,,5.3,0.0013080000000000001,134.0,17.5,50.9415,0.489,460.0,87.0,6.0
20,Cr-O-V,209.94192075432676,4.775316745659694,10.497096037716338,-7.518737944,-0.7999890024999985,False,0.0,,,5.06308078,False,True,True,FiM,0.0551293,0.00026259310099630885,0.013782325,Triclinic,5.118099,5.500426673546335,8.829189514207066,105.49564474693611,89.93937639788757,117.65709477009196,Cr,O,V,24,8,23,6,4,1.66,1.4,16,2,3.44,0.6,5,4,1.63,1.35,1.66,2.06,57.0,7.23,0.6758412,6.76651,4.9e-06,7140.0,2944.0,2180.0,94.0,0.48,1.52,101.0,17.36,1.4611053,13.618055,,,90.2,54.8,0.02658,1.71,2.07,54.0,8.32,0.527662,6.746187,8.4e-06,6110.0,3680.0,2183.0,31.0,{2: 0.94},{-2: 1.26},"{2: 0.93, 3: 0.78, 4: 0.72, 5: 0.68}",0.94,1.26,0.7775,122.0,21.0,51.9961,0.449,342.0,83.0,7.15,63.0,,15.999,0.918,,5.3,0.0013080000000000001,134.0,17.5,50.9415,0.489,460.0,87.0,6.0
20,Cr-O-V,209.63491910610674,4.782309999063952,10.481745955305337,-7.866720796999999,-1.1479718554999976,False,0.0,,,4.64226411,False,True,True,FM,20.0000001,0.09540395362223504,5.000000025,Triclinic,5.106262,5.496894699886201,8.847112485727534,105.53829532351409,90.01317261612128,117.66117203586421,Cr,O,V,24,8,23,6,4,1.66,1.4,16,2,3.44,0.6,5,4,1.63,1.35,1.66,2.06,57.0,7.23,0.6758412,6.76651,4.9e-06,7140.0,2944.0,2180.0,94.0,0.48,1.52,101.0,17.36,1.4611053,13.618055,,,90.2,54.8,0.02658,1.71,2.07,54.0,8.32,0.527662,6.746187,8.4e-06,6110.0,3680.0,2183.0,31.0,{2: 0.94},{-2: 1.26},"{2: 0.93, 3: 0.78, 4: 0.72, 5: 0.68}",0.94,1.26,0.7775,122.0,21.0,51.9961,0.449,342.0,83.0,7.15,63.0,,15.999,0.918,,5.3,0.0013080000000000001,134.0,17.5,50.9415,0.489,460.0,87.0,6.0
20,Cr-O-V,199.00531148478836,5.037750813353188,9.950265574239419,-9.155518005999998,-2.436769064499997,False,0.9512,5.4581,4.5069,4.28210053,False,False,True,FM,19.9999992,0.10049982611408223,4.9999998,Triclinic,5.0307822397668405,5.401564805081386,7.365080514855631,83.9002835238565,89.90972670941798,89.8336497116049,Cr,O,V,24,8,23,6,4,1.66,1.4,16,2,3.44,0.6,5,4,1.63,1.35,1.66,2.06,57.0,7.23,0.6758412,6.76651,4.9e-06,7140.0,2944.0,2180.0,94.0,0.48,1.52,101.0,17.36,1.4611053,13.618055,,,90.2,54.8,0.02658,1.71,2.07,54.0,8.32,0.527662,6.746187,8.4e-06,6110.0,3680.0,2183.0,31.0,{2: 0.94},{-2: 1.26},"{2: 0.93, 3: 0.78, 4: 0.72, 5: 0.68}",0.94,1.26,0.7775,122.0,21.0,51.9961,0.449,342.0,83.0,7.15,63.0,,15.999,0.918,,5.3,0.0013080000000000001,134.0,17.5,50.9415,0.489,460.0,87.0,6.0
20,Cr-O-V,198.72935474740822,5.044746263421216,9.93646773737041,-9.155962026999998,-2.4372130854999967,False,1.3624,5.5577,4.1953,4.19523709,True,False,True,FiM,16.0036945,0.08053009843634445,4.000923625,Triclinic,5.007635475898827,5.403755490625577,8.936806949961934,85.37969345006846,73.35687724142284,117.61006366325331,Cr,O,V,24,8,23,6,4,1.66,1.4,16,2,3.44,0.6,5,4,1.63,1.35,1.66,2.06,57.0,7.23,0.6758412,6.76651,4.9e-06,7140.0,2944.0,2180.0,94.0,0.48,1.52,101.0,17.36,1.4611053,13.618055,,,90.2,54.8,0.02658,1.71,2.07,54.0,8.32,0.527662,6.746187,8.4e-06,6110.0,3680.0,2183.0,31.0,{2: 0.94},{-2: 1.26},"{2: 0.93, 3: 0.78, 4: 0.72, 5: 0.68}",0.94,1.26,0.7775,122.0,21.0,51.9961,0.449,342.0,83.0,7.15,63.0,,15.999,0.918,,5.3,0.0013080000000000001,134.0,17.5,50.9415,0.489,460.0,87.0,6.0
20,Cr-O-V,198.97723319771274,5.03846170580696,9.948861659885637,-9.154426213499999,-2.435677271999998,False,1.2770000000000001,5.5686,4.2916,4.29155846,False,False,True,FM,20.0,0.10051401197305372,5.0,Triclinic,4.9924489926670965,5.401119034280049,8.967664417699876,85.14506014291109,73.64565190715749,117.58182458639821,Cr,O,V,24,8,23,6,4,1.66,1.4,16,2,3.44,0.6,5,4,1.63,1.35,1.66,2.06,57.0,7.23,0.6758412,6.76651,4.9e-06,7140.0,2944.0,2180.0,94.0,0.48,1.52,101.0,17.36,1.4611053,13.618055,,,90.2,54.8,0.02658,1.71,2.07,54.0,8.32,0.527662,6.746187,8.4e-06,6110.0,3680.0,2183.0,31.0,{2: 0.94},{-2: 1.26},"{2: 0.93, 3: 0.78, 4: 0.72, 5: 0.68}",0.94,1.26,0.7775,122.0,21.0,51.9961,0.449,342.0,83.0,7.15,63.0,,15.999,0.918,,5.3,0.0013080000000000001,134.0,17.5,50.9415,0.489,460.0,87.0,6.0
